file,href
Transmission and reflection probabilities and quasinormal frequencies of perfect fluid spheres in various coordinates,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85140414632&origin=inward
Options portfolio optimization of exotic options written on Mini S&P500 Index in an illiquid market with Conditional Value-at-Risk (CVaR),https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85140377681&origin=inward
A Simple Statistical Model for Forecasting COVID-19 Infections with Application to South and Southeast Asian Countries,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85140376751&origin=inward
Algorithms for the Test of Independence of Two Categorical Variables over Uncertain Data,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85140359924&origin=inward
The Bajau as a left-behind group in the context of coastal and marine co-management system in Indonesia,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85140218602&origin=inward
Application of Machine Learning Algorithms for Searching BSM Higgs Bosons Decaying to a Pair of Bottom Quarks,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85140071019&origin=inward
Multi-responsive rotaxane with tunable fluorescence under azobenzene-based benzoxazine structure,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85140029404&origin=inward
"Dopachrome tautomerase is a retinoblastoma-specific gene, and its proximal promoter is preferentially active in human retinoblastoma cells",https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85140023762&origin=inward
The influence of different crystal modifiers on ultra-low embodied energy curing fiber-reinforced cement composites,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85140012501&origin=inward
Progress of water desalination applications based on wettability and surface characteristics of graphene and graphene oxide: A review,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85140005099&origin=inward
Preparation of feedstock containing water-soluble binder for powder injection moulding of silver,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85139998501&origin=inward
"Structure and health status of the sand crab, Emerita taiwanesis Hsueh, 2015 from Sangchan Beach, Thailand: The histopathological approach",https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85139994736&origin=inward
Problem Solving Experiences of Thai Undergraduate Students within the Context of Buddhist Teachings,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85139992345&origin=inward
Unshackle Game on 2D Grid and Shadow Strategy,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85139912169&origin=inward
Host cell transcriptomic response to the multidrug-resistant Mycobacterium tuberculosis clonal outbreak Beijing strain reveals its pathogenic features,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85139887894&origin=inward
Effects of Chrysin on Oral Squamous Cell Carcinoma in Vitro,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85139870050&origin=inward
Closed Knight’s Tours on 4 x n Chessboards with Two Squares Removed,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85139825680&origin=inward
"Collaborative Control, Task Administration, and Fault Tolerance for Supply Chain Network-Dynamics",https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85139819636&origin=inward
AI-Assisted Tuberculosis Detection and Classification from Chest X-Rays Using a Deep Learning Normalization-Free Network Model,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85139790391&origin=inward
Physical function limitation among gay and bisexual men aged ≥55 years with and without HIV: findings from the Australian Positive and Peers Longevity Evaluation Study (APPLES),https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85139738538&origin=inward
The reliability of neurobehavioral tests in a thai adult population A CONFIABILIDADE DOS TESTES NEUROCOMPORTAMENTAIS EM UMA POPULAÇÃO ADULTA TAILANDESA,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85139522188&origin=inward
The Arizona Sexual Experiences Scale-the Thai Translation (ASEX-Thai): Reliability and validity in Thai patients with mental disorders,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85139459340&origin=inward
The Degrowth Institute. Masterplanning for Degrowth in Shrinking Post-Industrial Cities in Donbas The Degrowth PLAN MAESTRO para el decrecimiento en ciudades POSINDUSTRIALES EN DECLIVE en Dombás,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85139450615&origin=inward
Semi-automatic PFU Counting Method by Double Thresholding and Two-Stage Segmentation,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85139443352&origin=inward
"The fluoride release, abrasion resistance, and cytotoxicity to hGFs of a novel cyanoacrylate-based fluoride varnish compared with conventional fluoride varnish",https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85139440692&origin=inward
"Comprehensive Structure of the Female Marine Water-Strider Asclepios annandalei Distant, 1915 from Pranburi River Estuary, Thailand: New Information for the Genus Asclepios",https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85139430584&origin=inward
Guidelines to enhance community participation in community learning Centers in the kingdom of Cambodia,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85139428065&origin=inward
A Novel Multi-Objective Optimization Based Evolutionary Algorithm for Optimize the Services of Internet of Everything,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85139424447&origin=inward
A novel alumina-ceria polishing paste demonstrated superior polishing of lithium disilicate compared with diamond paste,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85139416094&origin=inward
Study of Hydrodynamics and Upscaling of Immiscible Fluid Stirred Tank using Computational Fluid Dynamics Simulation,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85139409966&origin=inward
Alloys for endodontic files and hand instruments,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85139328368&origin=inward
Sural-sparing pattern: A study against electrodiagnostic subtypes of Guillain–Barre syndrome,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85139301415&origin=inward
Emergence and multi-lineages of carbapenemase-producing Acinetobacter baumannii-calcoaceticus complex from canine and feline origins,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85139219378&origin=inward
Methanation Process for Methane Synthesis from Waste Gas: Process Simulation,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85139182391&origin=inward
An Assessment of Patent Scoring Using Natural Language Programming,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85139160819&origin=inward
Weighted Token-Level Virtual Adversarial Training in Text Classification,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85139115568&origin=inward
Fluid Containing Highly Branched Cyclic Dextrin: An Alternative Ergogenic Aid to Enhance Endurance Exercise Performance in Long-Distance Runners,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85139097502&origin=inward
"High mobility group box 1 and Dickkopf-related protein 1 as biomarkers of glucose toxicity, atherogenicity, and lower β cell function in patients with type 2 diabetes mellitus",https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85139090906&origin=inward
The interplay between digital social capital and family-owned SME performance: a study of social media business networks,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85138934244&origin=inward
Monetary evaluation of supporting ecosystem services as a habitat provider for birds in Thailand urban park,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85138914313&origin=inward
What Is the Best Means of Preventing Perioperative Renal Injury?,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85138892322&origin=inward
KRAS Mutation in Pediatric Intracranial Germ Cell Tumors,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85138851933&origin=inward
Development of an Automated Viral Plaque Assay Program and ELISpot Counting Program on 96-Well Plate Platform,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85138851166&origin=inward
2D-QSAR and CoMFA Models for Antitubercular Activity of Scalarane-Type Sesterterpenes,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85138820795&origin=inward
A systematic review of community pharmacist practices in complementary medicine,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85138728572&origin=inward
Culturable Moderately Thermophilic and Osmophilic Algae Isolated for the First Time from a Terrestrial Hot Spring,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85138719739&origin=inward
An integration of autonomic computing with multicore systems for performance optimization in Industrial Internet of Things,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85138693198&origin=inward
Isolation and Characterization of Schmutzdecke in Slow Sand Filter for Treating Domestic Wastewater,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85138660542&origin=inward
Influence of head positioning during cone-beam CT imaging on the accuracy of virtual 3D models,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85138493748&origin=inward
Factors Associated with Self-reported Oral Health Among Community-Dwelling Older Adults in a Rural Province of Thailand,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85138479000&origin=inward
IRF7-deficient MDCK cell based on CRISPR/Cas9 technology for enhancing influenza virus replication and improving vaccine production,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85138448442&origin=inward
Correlation comparison for prediction of density and viscosity of aqueous 2-(ethylamino)ethanol (EAE) for carbon capture,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85138439233&origin=inward
Non-carcinogenic health risk from carbamate pesticide exposure of toddlers living in agricultural areas of Thailand,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85138432963&origin=inward
"Determinants of Health-Related Quality of Life Among Community-Dwelling Thai Older Adults in Chiang Mai, Northern Thailand",https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85138414178&origin=inward
Optimal Sizing of BESS Considering Economic Dispatch and VRE in Thailand Generation System,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85138387539&origin=inward
Is Routine Intraoperative Frozen Section Analysis of Sentinel Lymph Nodes Necessary in Every Early-Stage Breast Cancer?,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85138378528&origin=inward
The pre-liminary study on surface modification of magnetite for microplastic removal from water,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85138369292&origin=inward
A simple energy efficient sol-gel combustion production of strontium orthosilicate and its biomedical study,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85138331878&origin=inward
The Moderating Effects of Board Independence and the Separation of Chairman–Chief Executive Officer Duality Roles on a Firm’s Value: Evidence from the Thai Listed Firms,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85138328378&origin=inward
Health Promoting and Functional Activities of Peptides from Vigna Bean and Common Bean Hydrolysates: Process to Increase Activities and Challenges,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85138323905&origin=inward
Gold recovery from the residue of jewelry waste recycling: Pre-treatment using shaking table separation and flotation,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85138319792&origin=inward
"Invasive meningococcal disease in Malaysia, Philippines, Thailand, and Vietnam: An Asia-Pacific expert group perspective on current epidemiology and vaccination policies",https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85138309123&origin=inward
Factors that affect lip changes following incisor retraction in Vietnamese adults with a convex facial profiles,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85138278076&origin=inward
Poor neck posture and longer working duration during root canal treatment correlated with increased neck discomfort in dentists with <5-years' experience in endodontics,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85138215857&origin=inward
Semen Quality and Electron Microscopy of Captive Irrawaddy Dolphin (Orcaella brevirostris) Sperm,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85138207913&origin=inward
Cerium Oxide Polishes Lithium Disilicate Glass Ceramic via a Chemical–Mechanical Process,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85138199307&origin=inward
Effect of Soft Lining Material Properties on Maximum Pressure Transmission and Shore a Hardness,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85138190701&origin=inward
Retention Strength between Polyetheretherketone Abutments and Polymethyl Methacrylate Crowns Bonded with Different Types of Dental Cements,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85138174736&origin=inward
"Annotated checklist of the operculated land snails from Thailand (Mollusca, Gastropoda, Caenogastropoda): the family Pupinidae, with descriptions of several new species and subspecies, and notes on classification of Pupina Vignard, 1829 and Pupinella Gray, 1850 from mainland Southeast Asia",https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85138166189&origin=inward
Effect of Aging Process on Physical Properties of Denture Lining Materials,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85138164602&origin=inward
Design for manufacture and assembly (DfMA) in architectural design meetings: from a case study to knowledge-to-action framework,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85138160274&origin=inward
